Created By ID,Created Date,Deleted,Last Modified By ID,Last Modified Date,Line Description,Line Item ID,Opportunity ID,Product Name,Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
00531000008F2qlAAC,4/1/2020,FALSE,00531000008F2qlAAC,4/1/2020,Other,00k5A00000ovX3RQAU,0065A00001ZcJJfQAN,Garden Hose,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,4/1/2020,25,199,8,199,1,1592,1194
00531000008F2qlAAC,4/1/2020,FALSE,00531000008F2qlAAC,4/1/2020,Other,00k5A00000ovX3SQAU,0065A00001ZcJJfQAN,Smart Home Security Camera,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,4/1/2020,25,199,8,199,1,1592,1194
00531000008F2qlAAC,4/1/2020,FALSE,00531000008F2qlAAC,4/1/2020,Other,00k5A00000ovX3PQAU,0065A00001ZcJJfQAN,Stainless Steel Cookware Set,01u5A000017CLgVQAW,820-00807,01t5A000007lypvQAA,4/1/2020,25,199,8,199,1,1592,1194
00531000008F2qlAAC,4/1/2020,FALSE,00531000008F2qlAAC,4/1/2020,Other,00k5A00000ovX3JQAU,0065A00001ZcJJfQAN,Stainless Steel Cookware Set,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,4/1/2020,25,65000,8,65000,1,520000,390000
00531000008F2qlAAC,9/28/2020,FALSE,00531000008F2qlAAC,9/28/2020,Other,00k5A00000sKHpkQAG,0065A00001bo57VQAQ,Men's Running Shoes,01u5A00000tbHIfQAM,820-00828,01t5A000006vxtTQAQ,9/28/2020,25,39,10,39,1,390,292.5
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,12/16/2019,Other,00k5A00000ouVhEQAU,0065A00001YNEzUQAX,LED Desk Lamp,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,12/16/2019,25,199,10,199,1,1990,1492.5
00531000008F2qlAAC,8/31/2020,FALSE,00531000008F2qlAAC,8/31/2020,Other,00k5A00000sJxXiQAK,0065A00001bg3fYQAQ,Ceramic Coffee Mug,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,8/31/2020,25,199,10,199,1,1990,1492.5
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,12/16/2019,Other,00k5A00000ouVhFQAU,0065A00001YNEzUQAX,Organic Cotton T-Shirt,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,12/16/2019,25,199,10,199,1,1990,1492.5
00531000008F2qlAAC,8/31/2020,FALSE,00531000008F2qlAAC,8/31/2020,Other,00k5A00000sJxXkQAK,0065A00001bg3fYQAQ,Memory Foam Pillow,01u5A000017CLgVQAW,820-00807,01t5A000007lypvQAA,8/31/2020,25,199,10,199,1,1990,1492.5
00531000008F2qlAAC,8/31/2020,FALSE,00531000008F2qlAAC,8/31/2020,Other,00k5A00000sJxXYQA0,0065A00001bg3fYQAQ,Wireless Mouse,01u5A000018E4p6QAC,MX908-01-0-0-##,01t5A000007iZzKQAU,8/31/2020,25,65000,10,65000,1,650000,487500
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,12/16/2019,Other,00k5A00000ouVhDQAU,0065A00001YNEzUQAX,Garden Hose,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,12/16/2019,25,65000,10,65000,1,650000,487500
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,7/21/2020,Other,00k5A00000ouVktQAE,0065A00001YNJ82QAH,Laptop Stand,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,7/21/2020,25,65000,10,65000,1,650000,487500
00531000008F2qlAAC,7/6/2020,FALSE,00531000008F2qlAAC,7/6/2020,Other,00k5A00000po3tpQAA,0065A00001bA6dfQAC,Backpack for Laptops,01ui000000re0slAAA,900-00501,01ti00000069do8AAA,7/6/2020,25,6500,12,6500,1,78000,58500
00531000008F2qlAAC,7/7/2017,FALSE,00531000008F2qlAAC,7/7/2017,Other,00k5A00000bKTu1QAG,0065A00000i3tFHQAY,Bike Helmet,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,7/7/2017,0,65000,20,48750,1,975000,975000
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,1/14/2020,Other,00k5A00000ouVkvQAE,0065A00001YNJ82QAH,Smart Home Security Camera,01u5A0000125ZV6QAM,820-00907,01t5A000007xznLQAQ,1/14/2020,25,39,20,39,1,780,585
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,1/14/2020,Other,00k5A00000ouVkxQAE,0065A00001YNJ82QAH,Smartphone Charging Cable,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,1/14/2020,25,199,20,199,1,3980,2985
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,1/14/2020,Other,00k5A00000ouVkwQAE,0065A00001YNJ82QAH,Electric Kettle,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,1/14/2020,25,199,20,199,1,3980,2985
00531000008F2qlAAC,12/16/2019,FALSE,00531000008F2qlAAC,1/14/2020,Other,00k5A00000ouVkuQAE,0065A00001YNJ82QAH,Noise Cancelling Headphones,01u5A000017CLgVQAW,820-00807,01t5A000007lypvQAA,1/14/2020,25,199,20,199,1,3980,2985
00531000008F2qlAAC,11/19/2020,FALSE,00531000008F2qlAAC,11/20/2020,Other,00k5A00000sL29VQAS,0065A00001cUm5iQAC,Pet Water Dispenser,01u5A0000125ZV6QAM,820-00907,01t5A000007xznLQAQ,11/20/2020,25,39,30,39,1,1170,877.5
00531000008F2qlAAC,11/19/2020,FALSE,00531000008F2qlAAC,5/7/2021,Other,00k5A00000sL29WQAS,0065A00001cUm5iQAC,Smartphone Charging Cable,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,5/7/2021,25,199,30,199,1,5970,4477.5
00531000008F2qlAAC,12/12/2019,FALSE,00531000008F2qlAAC,12/12/2019,Other,00k5A00000ouSYXQA2,0063100000esUdAAAU,LED Desk Lamp,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,12/12/2019,15,199,31,199,1,6169,5243.65
00531000008F2qlAAC,12/12/2019,FALSE,00531000008F2qlAAC,12/12/2019,Other,00k5A00000ouSYWQA2,0063100000esUdAAAU,Smart Home Security Camera,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,12/12/2019,15,65000,31,65000,1,2015000,1712750
00531000008F2qlAAC,1/10/2020,FALSE,00531000008F2qlAAC,1/10/2020,Other,00k5A00000oukQsQAI,0065A00001YhlDTQAZ,Memory Foam Pillow,01u5A00000tbHIfQAM,820-00828,01t5A000006vxtTQAQ,1/10/2020,0,39,32,39,1,1248,1248
00531000008F2qlAAC,1/10/2020,FALSE,00531000008F2qlAAC,1/10/2020,Other,00k5A00000oukQvQAI,0065A00001YhlDTQAZ,Pet Water Dispenser,01u5A000017CM5zQAG,445-01794,01t5A000007lzH4QAI,1/10/2020,0,189,32,189,1,6048,6048
00531000008F2qlAAC,1/10/2020,FALSE,00531000008F2qlAAC,1/10/2020,Other,00k5A00000oukQqQAI,0065A00001YhlDTQAZ,Mini Projector,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,1/10/2020,41,199,32,199,1,6368,3757.12
00531000008F2qlAAC,1/10/2020,FALSE,00531000008F2qlAAC,1/10/2020,Other,00k5A00000oukQuQAI,0065A00001YhlDTQAZ,Home Air Purifier,01u5A000017CLgVQAW,820-00807,01t5A000007lypvQAA,1/10/2020,41,199,32,199,1,6368,3757.12
00531000008F2qlAAC,1/10/2020,FALSE,00531000008F2qlAAC,1/10/2020,Other,00k5A00000oukQtQAI,0065A00001YhlDTQAZ,Home Air Purifier,01u5A000017CNl5QAG,MX908-01-0-1-10,01t5A000007m163QAA,1/10/2020,41,65000,32,65000,1,2080000,1227200
00531000008F2qlAAC,6/12/2018,FALSE,00531000008F2qlAAC,6/12/2018,Other,00k5A00000cZ5DPQA0,0065A00000k2peKQAQ,Stainless Steel Cookware Set,01u5A00000tbFzuQAE,415-00044,01t5A000006vvfsQAA,6/12/2018,25,199,144,199,1,28656,21492
00531000008F2qlAAC,6/12/2018,FALSE,00531000008F2qlAAC,6/15/2018,Other,00k5A00000cZ5DNQA0,0065A00000k2peKQAQ,Noise Cancelling Headphones,01u31000012MndYAAS,415-00042,01t31000007WT5yAAG,6/15/2018,25,199,147,199,1,29253,21939.75
00531000008F2qlAAC,6/12/2018,FALSE,00531000008F2qlAAC,6/15/2018,Other,00k5A00000cZ5DMQA0,0065A00000k2peKQAQ,Electric Toothbrush,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,6/15/2018,35,65000,147,65000,1,9555000,6210750
00531000008F2qlAAC,6/18/2018,FALSE,0055A000009GxI2QAK,7/8/2020,Other,00k5A00000cZ64vQAC,0065A00000k32IMQAY,Wireless Earbuds,01u31000011MKLHAA4,MX908-01-0-0-00,01t31000007lHiGAAU,7/8/2020,25,65000,8,65000,1,520000,390000
00531000008F2qlAAC,11/19/2020,FALSE,0055A00000BcrkYQAR,4/6/2021,Other,00k5A00000sL29ZQAS,0065A00001cUm6WQAS,Adjustable Dumbbell Set,01u5A0000153W0JQAU,MX908-01-0-0-04,01t5A000006iBGVQA2,4/6/2021,33.33,39000,1,39000,1,39000,26001.3
00531000008FFH0AAO,7/21/2017,FALSE,00531000008FFH0AAO,7/21/2017,Other,00k5A00000bKVq2QAG,0065A00000i4HmIQAU,Smart Home Security Camera,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,7/21/2017,0,2950,1,2000,1,2000,2000
00531000008FFH0AAO,7/21/2017,FALSE,00531000008FFH0AAO,7/21/2017,Other,00k5A00000bKVq1QAG,0065A00000i4HmIQAU,Portable Electric Heater,01u31000012MqT8AAK,810-00194,01t31000007WXnCAAW,7/21/2017,0,3150,1,2750,1,2750,2750
00531000008FRNUAA4,8/21/2017,FALSE,00531000008FRNUAA4,8/21/2017,Other,00k5A00000bKaoAQAS,0065A00000i52n8QAA,Portable Electric Heater,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,8/21/2017,0,650,1,600,1,600,600
00531000008FRNUAA4,8/16/2017,FALSE,00531000008FRNUAA4,8/16/2017,Other,00k5A00000bKa9wQAC,0065A00000i4veQQAQ,Portable Power Bank,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,8/16/2017,0,650,1,600,1,600,600
00531000008FRNUAA4,3/8/2018,FALSE,00531000008FRNUAA4,3/8/2018,Other,00k5A00000bWHPvQAO,0065A00000jrfEvQAI,Wireless Earbuds,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,3/8/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6cpQAC,0065A00000k39zLQAQ,Smartphone Charging Cable,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6doQAC,0065A00000k3A59QAE,Portable Power Bank,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6cWQAS,0065A00000k39xPQAQ,Portable Electric Heater,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/26/2018,FALSE,00531000008FRNUAA4,7/26/2018,Other,00k5A00000cZBQ9QAO,0065A00000lcqqkQAA,Stainless Steel Water Bottle,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,7/26/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,4/6/2018,FALSE,00531000008FRNUAA4,4/6/2018,Other,00k5A00000bWK8WQAW,0065A00000jsV3sQAE,Organic Cotton T-Shirt,01u31000012MqTNAA0,850-00032,01t31000007WXnWAAW,4/6/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,8/17/2017,FALSE,00531000008FRNUAA4,8/17/2017,Other,00k5A00000bKaJvQAK,0065A00000i4yktQAA,Electric Kettle,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,8/17/2017,0,650,1,400,1,400,400
00531000008FRNUAA4,8/2/2018,FALSE,00531000008FRNUAA4,8/2/2018,Other,00k5A00000cZCPsQAO,0065A00000ld5f9QAA,Home Air Purifier,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,8/2/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/8/2018,FALSE,00531000008FRNUAA4,6/8/2018,Other,00k5A00000cZ4rHQAS,0065A00000k2gR2QAI,Smart Home Security Camera,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,6/8/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/13/2018,FALSE,00531000008FRNUAA4,7/13/2018,Other,00k5A00000cZ9JuQAK,0065A00000k3VMWQA2,Portable Electric Heater,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,7/13/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,4/23/2018,FALSE,00531000008FRNUAA4,4/23/2018,Other,00k5A00000c6RxpQAE,0065A00000ic52fQAA,Memory Foam Pillow,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,4/23/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,4/4/2018,FALSE,00531000008FRNUAA4,4/6/2018,Other,00k5A00000bWJrxQAG,0065A00000jsV3sQAE,Stainless Steel Cookware Set,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,4/6/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6dAQAS,0065A00000k3A1MQAU,Garden Hose,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6dpQAC,0065A00000k3A59QAE,Memory Foam Pillow,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6cXQAS,0065A00000k39xPQAQ,Backpack for Laptops,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6d5QAC,0065A00000k3A0xQAE,Electric Toothbrush,01u31000012MqTDAA0,850-00033,01t31000007WXnHAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,8/16/2017,FALSE,00531000008FRNUAA4,8/16/2017,Other,00k5A00000bKa9yQAC,0065A00000i4veQQAQ,Electric Toothbrush,01u31000012MqTIAA0,850-00034,01t31000007WXnRAAW,8/16/2017,0,650,1,500,1,500,500
00531000008FRNUAA4,8/22/2017,FALSE,00531000008FRNUAA4,8/22/2017,Other,00k5A00000bKb50QAC,0065A00000i54wRQAQ,Organic Cotton T-Shirt,01u31000012MqTIAA0,850-00034,01t31000007WXnRAAW,8/22/2017,0,650,1,500,1,500,500
00531000008FRNUAA4,6/21/2018,FALSE,00531000008FRNUAA4,6/21/2018,Other,00k5A00000cZ6dqQAC,0065A00000k3A59QAE,Smartwatch,01u31000012MqTIAA0,850-00034,01t31000007WXnRAAW,6/21/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/11/2018,FALSE,00531000008FRNUAA4,7/11/2018,Other,00k5A00000cZ8w8QAC,0065A00000k3q3XQAQ,Pet Water Dispenser,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,7/11/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,8/2/2018,FALSE,00531000008FRNUAA4,8/2/2018,Other,00k5A00000cZCWEQA4,0065A00000ld6gUQAQ,Kids' Educational Tablet,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,8/2/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/24/2018,FALSE,00531000008FRNUAA4,7/24/2018,Other,00k5A00000cZB5FQAW,0065A00000lcmHSQAY,Home Air Purifier,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,7/24/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/26/2018,FALSE,00531000008FRNUAA4,7/26/2018,Other,00k5A00000cZBPaQAO,0065A00000lcqoXQAQ,LED Desk Lamp,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,7/26/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/28/2018,FALSE,00531000008FRNUAA4,6/28/2018,Other,00k5A00000cZ7UqQAK,0065A00000k3RnIQAU,Garden Hose,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,6/28/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,6/28/2018,FALSE,00531000008FRNUAA4,6/28/2018,Other,00k5A00000cZ7RBQA0,0065A00000k3Qu4QAE,LED Desk Lamp,01u5A000017CNGwQAO,850-00048,01t5A000007m0baQAA,6/28/2018,0,650,1,650,1,650,650
00531000008FRNUAA4,7/6/2017,FALSE,00531000008FRNUAA4,7/6/2017,Other,00k5A00000bKTmCQAW,0065A00000i3cz2QAA,Ceramic Coffee Mug,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/6/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/7/2017,FALSE,00531000008FRNUAA4,8/7/2017,Other,00k5A00000bKYOBQA4,0063100000cjPlMAAU,Memory Foam Pillow,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/7/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/7/2017,FALSE,00531000008FRNUAA4,8/7/2017,Other,00k5A00000bKYOHQA4,0063100000brszAAAQ,Laptop Stand,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/7/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/7/2017,FALSE,00531000008FRNUAA4,8/7/2017,Other,00k5A00000bKYNgQAO,0063100000fqMHIAA2,Noise Cancelling Headphones,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/7/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/7/2017,FALSE,00531000008FRNUAA4,8/7/2017,Other,00k5A00000bKYOSQA4,0063100000brcf3AAA,Camping Tent,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/7/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/7/2017,FALSE,00531000008FRNUAA4,8/7/2017,Other,00k5A00000bKYOYQA4,0063100000cir1iAAA,Ceramic Coffee Mug,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/7/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQTqQAO,0063100000bhoZuAAI,Organic Cotton T-Shirt,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQV1QAO,0063100000gHL4KAAW,Kids' Educational Tablet,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQTwQAO,0063100000gpwNjAAI,Portable Power Bank,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/20/2017,FALSE,00531000008FRNUAA4,6/20/2017,Other,00k5A00000bKR7LQAW,0065A00000i3KzxQAE,Digital Alarm Clock,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/20/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQVMQA4,0063100000bhY2IAAU,Ceramic Coffee Mug,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQUtQAO,0063100000ciqfpAAA,Digital Alarm Clock,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQT9QAO,0063100000arFYbAAM,Portable Electric Heater,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQTLQA4,0063100000dZs13AAC,Camping Tent,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,7/4/2017,FALSE,00531000008FRNUAA4,7/4/2017,Other,00k5A00000bKTL6QAO,0065A00000i3noKQAQ,Ceramic Coffee Mug,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/4/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,7/18/2017,FALSE,00531000008FRNUAA4,7/18/2017,Other,00k5A00000bKV4eQAG,0065A00000i45QFQAY,Wireless Mouse,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/18/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQSrQAO,0063100000bjyJNAAY,Wireless Mouse,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQSlQAO,0063100000esEy9AAE,Electric Toothbrush,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQSxQAO,0063100000cLDLuAAO,Home Air Purifier,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQTZQA4,0063100000hAwkHAAS,Camping Tent,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/15/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,7/12/2017,FALSE,00531000008FRNUAA4,7/12/2017,Other,00k5A00000bKUTYQA4,0065A00000i3yOfQAI,Home Air Purifier,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/12/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,6/21/2017,FALSE,00531000008FRNUAA4,6/21/2017,Other,00k5A00000bKRQAQA4,0065A00000i3PCBQA2,Smart Home Security Camera,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,6/21/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/11/2017,FALSE,00531000008FRNUAA4,8/11/2017,Other,00k5A00000bKZOIQA4,0065A00000i4mZSQAY,Memory Foam Pillow,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/11/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/3/2017,FALSE,00531000008FRNUAA4,8/3/2017,Other,00k5A00000bKY6NQAW,0063100000cikLZAAY,LED Desk Lamp,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/3/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/3/2017,FALSE,00531000008FRNUAA4,8/3/2017,Other,00k5A00000bKY6eQAG,0063100000bgj8fAAA,Wireless Mouse,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/3/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/1/2017,FALSE,00531000008FRNUAA4,8/1/2017,Other,00k5A00000bKXRqQAO,0065A00000i4W7gQAE,Wireless Earbuds,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/1/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,8/1/2017,FALSE,00531000008FRNUAA4,8/1/2017,Other,00k5A00000bKXU9QAO,0063100000hAHFJAA4,Adjustable Dumbbell Set,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,8/1/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,7/6/2017,FALSE,00531000008FRNUAA4,7/6/2017,Other,00k5A00000bKTmtQAG,0063100000cir14AAA,Garden Hose,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/6/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,7/18/2017,FALSE,00531000008FRNUAA4,7/18/2017,Other,00k5A00000bKV24QAG,0063100000e3DNuAAM,Camping Tent,01u5A000017SDjrQAG,900-00044,01t5A0000088RvnQAE,7/18/2017,0,1264,1,1264,1,1264,1264
00531000008FRNUAA4,3/8/2018,FALSE,00531000008FRNUAA4,3/8/2018,Other,00k5A00000bWHRmQAO,0065A00000jSTbRQAW,Ceramic Coffee Mug,01u310000124Gh8AAE,850-00037,01t31000007vzyGAAQ,3/8/2018,0,2650,1,2650,1,2650,2650
00531000008FRNUAA4,7/6/2017,FALSE,00531000008FRNUAA4,7/6/2017,Other,00k5A00000bKTm9QAG,0065A00000i3cz2QAA,Garden Hose,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,7/6/2017,0,2950,1,2000,1,2000,2000
00531000008FRNUAA4,7/28/2017,FALSE,00531000008FRNUAA4,7/28/2017,Other,00k5A00000bKX5bQAG,0065A00000i4STsQAM,Garden Hose,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,7/28/2017,0,2950,1,2000,1,2000,2000
00531000008FRNUAA4,6/15/2017,FALSE,00531000008FRNUAA4,6/15/2017,Other,00k5A00000bKQUPQA4,0063100000frmYcAAI,Pet Water Dispenser,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,6/15/2017,0,2950,1,2000,1,2000,2000
00531000008FRNUAA4,6/20/2017,FALSE,00531000008FRNUAA4,6/20/2017,Other,00k5A00000bKR7IQAW,0065A00000i3KzxQAE,Fitness Tracker,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,6/20/2017,0,2950,1,2000,1,2000,2000
00531000008FRNUAA4,7/18/2017,FALSE,00531000008FRNUAA4,7/18/2017,Other,00k5A00000bKV4bQAG,0065A00000i45QFQAY,Noise Cancelling Headphones,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,7/18/2017,0,2950,1,2000,1,2000,2000
00531000008FRNUAA4,7/12/2017,FALSE,00531000008FRNUAA4,7/12/2017,Other,00k5A00000bKUTVQA4,0065A00000i3yOfQAI,Electric Toothbrush,01u31000012MqT3AAK,810-00195,01t31000007WXn2AAG,7/12/2017,0,2950,1,2000,1,2000,2000
